Map ID,Division,Code,Level,Description,Keyword 1,Weight 1,Keyword 2,Weight 2,Keyword 3,Weight 3,Keyword 4,Weight 4,Keyword 5,Weight 5,Project Elements Data
,23,23 31 16,4,Nonmetal Ducts,Nonmetal,1,Duct,2,,3,,4,,4,
,23,23 31 19,4,HVAC Casings,Casing,1,HVAC,2,,3,,4,,4,
,23,23 32 13,4,"Fabricated, Metal Air Plenums",fabrication,1,Metal,2,Galvanized,3,Plenum,4,,4,
,23,23 33 13,4,Dampers,,1,fabrication,2,Device,3,control,4,damper,4,
,23,23 33 19,4,Duct Silencers,,1,Duct,2,HVAC,3,silencer,4,,4,
,23,23 33 33,4,Duct-Mounting Access Doors,duct,1,hvac,2,door,3,access,4,,4,"fcb8ce73-ce54-4774-a15c-39b95075660f,fcb8ce73-ce54-4774-a15c-39b950756610,fcb8ce73-ce54-4774-a15c-39b950756611,fcb8ce73-ce54-4774-a15c-39b9507567f3,6579cdce-508a-4215-be1b-58627e07dce1,6579cdce-508a-4215-be1b-58627e07dd61,6579cdce-508a-4215-be1b-58627e07dd7c,661e0bf9-f0ea-4274-ab73-eab5b78e9903,661e0bf9-f0ea-4274-ab73-eab5b78e990b,661e0bf9-f0ea-4274-ab73-eab5b78e9913,9dd10331-884c-49d3-ae5d-8598599fa02d,9dd10331-884c-49d3-ae5d-8598599fa05d,9dd10331-884c-49d3-ae5d-8598599fa060,9dd10331-884c-49d3-ae5d-8598599fa096,4d961d2b-a286-4362-9e89-4eb552ff5e0a,4d961d2b-a286-4362-9e89-4eb552ff5e25"
,23,23 33 43,4,Flexible Connectors,Flex,1,Connections,2,Connector,3,flexible,4,flex,4,
,23,23 33 46,4,Flexible Ducts,,1,round,1,duct,2,FlexDuct,4,flex,4,"00bf8e53-0230-43b2-ad5b-2c379b106963,073c01e1-5c4e-4142-922e-449699277729,073c01e1-5c4e-4142-922e-449699277c20,0886a236-0f8a-45df-b5e4-2876bbbd03f2,0886a236-0f8a-45df-b5e4-2876bbbd08f5,0886a236-0f8a-45df-b5e4-2876bbbd0c8f,0aa89bb8-aa6d-4a56-8945-3e393b966597,0ff7c0ae-649f-4b4d-ac38-04c61ec17344,1168ef68-2742-43e0-9fe5-ce6c0a7120c0,196115b8-60ea-40c3-a848-0f76ce9786fb,196115b8-60ea-40c3-a848-0f76ce979377,2938677e-86bc-4c72-9678-c2455369a918,2938677e-86bc-4c72-9678-c2455369af10,2a12f9cb-e520-45cf-8c1d-148919bb30c6,399cb05f-0320-4e07-b19a-237e8dce0893,3d2e13b1-9f0a-47b2-983a-0a7d8a069152,3d2e13b1-9f0a-47b2-983a-0a7d8a06916d,3d2e13b1-9f0a-47b2-983a-0a7d8a069171,3d2e13b1-9f0a-47b2-983a-0a7d8a0691d8,3d2e13b1-9f0a-47b2-983a-0a7d8a069285,3d2e13b1-9f0a-47b2-983a-0a7d8a06929a,3d2e13b1-9f0a-47b2-983a-0a7d8a069485,3d2e13b1-9f0a-47b2-983a-0a7d8a06984b,3d2e13b1-9f0a-47b2-983a-0a7d8a06998f,3d2e13b1-9f0a-47b2-983a-0a7d8a0699ac,3d2e13b1-9f0a-47b2-983a-0a7d8a0699c3,3f2b3e5c-785c-4cf1-9cc3-f57c7c85a084,3f2b3e5c-785c-4cf1-9cc3-f57c7c85a135,3f2b3e5c-785c-4cf1-9cc3-f57c7c85a13f,3f2b3e5c-785c-4cf1-9cc3-f57c7c85a141,3f2b3e5c-785c-4cf1-9cc3-f57c7c85a14b,3f2b3e5c-785c-4cf1-9cc3-f57c7c85a14d,3f2b3e5c-785c-4cf1-9cc3-f57c7c85a158,3f2b3e5c-785c-4cf1-9cc3-f57c7c85a168,3f2b3e5c-785c-4cf1-9cc3-f57c7c85a177,3f2b3e5c-785c-4cf1-9cc3-f57c7c85a764,42b594e5-ac48-4b41-929f-b41ff8cbd7a8,46631b66-0827-43e3-ae60-f1c455001d40,46631b66-0827-43e3-ae60-f1c455001d5a,46631b66-0827-43e3-ae60-f1c455001e92,46631b66-0827-43e3-ae60-f1c455001f3c,46631b66-0827-43e3-ae60-f1c455002f9e,46631b66-0827-43e3-ae60-f1c455003078,46631b66-0827-43e3-ae60-f1c45500c0c5,46631b66-0827-43e3-ae60-f1c45500d694,48a41cdd-125e-42a7-8b24-1ef701c84009,48a41cdd-125e-42a7-8b24-1ef701c84015,48a41cdd-125e-42a7-8b24-1ef701c84019,48a41cdd-125e-42a7-8b24-1ef701c8401b,48a41cdd-125e-42a7-8b24-1ef701c84033,48a41cdd-125e-42a7-8b24-1ef701c8403d,48a41cdd-125e-42a7-8b24-1ef701c8405c,48a41cdd-125e-42a7-8b24-1ef701c84062,48a41cdd-125e-42a7-8b24-1ef701c8406c,48a41cdd-125e-42a7-8b24-1ef701c84076,48a41cdd-125e-42a7-8b24-1ef701c8407c,48a41cdd-125e-42a7-8b24-1ef701c840c4,48a41cdd-125e-42a7-8b24-1ef701c84120,48a41cdd-125e-42a7-8b24-1ef701c84122,48a41cdd-125e-42a7-8b24-1ef701c84124,48a41cdd-125e-42a7-8b24-1ef701c84128,48a41cdd-125e-42a7-8b24-1ef701c8412a,48a41cdd-125e-42a7-8b24-1ef701c841c5,48a41cdd-125e-42a7-8b24-1ef701c841d4,48a41cdd-125e-42a7-8b24-1ef701c841d6,48a41cdd-125e-42a7-8b24-1ef701c841fd,48a41cdd-125e-42a7-8b24-1ef701c841ff,48a41cdd-125e-42a7-8b24-1ef701c84248,48a41cdd-125e-42a7-8b24-1ef701c8424a,48a41cdd-125e-42a7-8b24-1ef701c84255,48a41cdd-125e-42a7-8b24-1ef701c84257,48a41cdd-125e-42a7-8b24-1ef701c8425d,48a41cdd-125e-42a7-8b24-1ef701c84260,48a41cdd-125e-42a7-8b24-1ef701c84262,48a41cdd-125e-42a7-8b24-1ef701c84275,48a41cdd-125e-42a7-8b24-1ef701c84277,48a41cdd-125e-42a7-8b24-1ef701c8427d,48a41cdd-125e-42a7-8b24-1ef701c842dd,48a41cdd-125e-42a7-8b24-1ef701c842df,48a41cdd-125e-42a7-8b24-1ef701c84307,48a41cdd-125e-42a7-8b24-1ef701c84313,48a41cdd-125e-42a7-8b24-1ef701c84323,48a41cdd-125e-42a7-8b24-1ef701c8435f,48a41cdd-125e-42a7-8b24-1ef701c84368,48a41cdd-125e-42a7-8b24-1ef701c8436c,48a41cdd-125e-42a7-8b24-1ef701c8436e,48a41cdd-125e-42a7-8b24-1ef701c8437c,48a41cdd-125e-42a7-8b24-1ef701c843c5,48a41cdd-125e-42a7-8b24-1ef701c843cd,48a41cdd-125e-42a7-8b24-1ef701c843df,48a41cdd-125e-42a7-8b24-1ef701c843f9,48a41cdd-125e-42a7-8b24-1ef701c84794,48a41cdd-125e-42a7-8b24-1ef701c847ab,48a41cdd-125e-42a7-8b24-1ef701c847e5,48a41cdd-125e-42a7-8b24-1ef701c847ec,48a41cdd-125e-42a7-8b24-1ef701c847f0,48a41cdd-125e-42a7-8b24-1ef701c848a1,48a41cdd-125e-42a7-8b24-1ef701c84b56,48a41cdd-125e-42a7-8b24-1ef701c84b58,48a41cdd-125e-42a7-8b24-1ef701c84c83,48a41cdd-125e-42a7-8b24-1ef701c84ca0,48a41cdd-125e-42a7-8b24-1ef701c84ca6,48a41cdd-125e-42a7-8b24-1ef701c84cb5,48a41cdd-125e-42a7-8b24-1ef701c84cbf,48a41cdd-125e-42a7-8b24-1ef701c85103,48a41cdd-125e-42a7-8b24-1ef701c85139,48a41cdd-125e-42a7-8b24-1ef701c8513b,48a41cdd-125e-42a7-8b24-1ef701c8517d,48a41cdd-125e-42a7-8b24-1ef701c851cc,48a41cdd-125e-42a7-8b24-1ef701c851f4,48a41cdd-125e-42a7-8b24-1ef701c851fe,48a41cdd-125e-42a7-8b24-1ef701c853f4,48a41cdd-125e-42a7-8b24-1ef701c857d7,48a41cdd-125e-42a7-8b24-1ef701c857df,48a41cdd-125e-42a7-8b24-1ef701c8594a,48a41cdd-125e-42a7-8b24-1ef701c85c05,48a41cdd-125e-42a7-8b24-1ef701c85c0b,48a41cdd-125e-42a7-8b24-1ef701c85ca1,48a41cdd-125e-42a7-8b24-1ef701c85ca3,48a41cdd-125e-42a7-8b24-1ef701c85cae,48a41cdd-125e-42a7-8b24-1ef701c85cdc,48a41cdd-125e-42a7-8b24-1ef701c85fc2,48a41cdd-125e-42a7-8b24-1ef701c85fc4,48a41cdd-125e-42a7-8b24-1ef701c8661f,48a41cdd-125e-42a7-8b24-1ef701c86621,48a41cdd-125e-42a7-8b24-1ef701c86663,48a41cdd-125e-42a7-8b24-1ef701c86669,48a41cdd-125e-42a7-8b24-1ef701c8666b,48a41cdd-125e-42a7-8b24-1ef701c86682,48a41cdd-125e-42a7-8b24-1ef701c86684,48a41cdd-125e-42a7-8b24-1ef701c86693,48a41cdd-125e-42a7-8b24-1ef701c8669a,48a41cdd-125e-42a7-8b24-1ef701c866a6,48a41cdd-125e-42a7-8b24-1ef701c866aa,48a41cdd-125e-42a7-8b24-1ef701c866b0,48a41cdd-125e-42a7-8b24-1ef701c866b4,48a41cdd-125e-42a7-8b24-1ef701c866ba,48a41cdd-125e-42a7-8b24-1ef701c866c1,48a41cdd-125e-42a7-8b24-1ef701c866c3,48a41cdd-125e-42a7-8b24-1ef701c866c5,48a41cdd-125e-42a7-8b24-1ef701c866c7,48a41cdd-125e-42a7-8b24-1ef701c866c9,48a41cdd-125e-42a7-8b24-1ef701c866cb,48a41cdd-125e-42a7-8b24-1ef701c866cd,48a41cdd-125e-42a7-8b24-1ef701c866cf,48a41cdd-125e-42a7-8b24-1ef701c866d1,48a41cdd-125e-42a7-8b24-1ef701c866d3,48a41cdd-125e-42a7-8b24-1ef701c866d5,48a41cdd-125e-42a7-8b24-1ef701c866d7,48a41cdd-125e-42a7-8b24-1ef701c866d9,48a41cdd-125e-42a7-8b24-1ef701c866db,48a41cdd-125e-42a7-8b24-1ef701c866dd,48a41cdd-125e-42a7-8b24-1ef701c866df,48a41cdd-125e-42a7-8b24-1ef701c866e3,48a41cdd-125e-42a7-8b24-1ef701c866e7,48a41cdd-125e-42a7-8b24-1ef701c866e9,48a41cdd-125e-42a7-8b24-1ef701c866eb,48a41cdd-125e-42a7-8b24-1ef701c866ed,48a41cdd-125e-42a7-8b24-1ef701c866ef,48a41cdd-125e-42a7-8b24-1ef701c866ff,48a41cdd-125e-42a7-8b24-1ef701c86800,48a41cdd-125e-42a7-8b24-1ef701c86802,48a41cdd-125e-42a7-8b24-1ef701c86812,48a41cdd-125e-42a7-8b24-1ef701c86816,48a41cdd-125e-42a7-8b24-1ef701c86825,48a41cdd-125e-42a7-8b24-1ef701c86827,48a41cdd-125e-42a7-8b24-1ef701c86829,48a41cdd-125e-42a7-8b24-1ef701c8682b,48a41cdd-125e-42a7-8b24-1ef701c86851,48a41cdd-125e-42a7-8b24-1ef701c86857,48a41cdd-125e-42a7-8b24-1ef701c86866,48a41cdd-125e-42a7-8b24-1ef701c86868,48a41cdd-125e-42a7-8b24-1ef701c8687f,48a41cdd-125e-42a7-8b24-1ef701c868cb,48a41cdd-125e-42a7-8b24-1ef701c868d3,48a41cdd-125e-42a7-8b24-1ef701c868ff,48a41cdd-125e-42a7-8b24-1ef701c8694a,48a41cdd-125e-42a7-8b24-1ef701c86957,48a41cdd-125e-42a7-8b24-1ef701c86959,48a41cdd-125e-42a7-8b24-1ef701c86988,48a41cdd-125e-42a7-8b24-1ef701c8698c,48a41cdd-125e-42a7-8b24-1ef701c8698e,48a41cdd-125e-42a7-8b24-1ef701c86996,48a41cdd-125e-42a7-8b24-1ef701c8699a,48a41cdd-125e-42a7-8b24-1ef701c869a1,48a41cdd-125e-42a7-8b24-1ef701c869a3,48a41cdd-125e-42a7-8b24-1ef701c869ab,48a41cdd-125e-42a7-8b24-1ef701c869ad,48a41cdd-125e-42a7-8b24-1ef701c869b1,48a41cdd-125e-42a7-8b24-1ef701c869b9,48a41cdd-125e-42a7-8b24-1ef701c869bb,48a41cdd-125e-42a7-8b24-1ef701c869c6,48a41cdd-125e-42a7-8b24-1ef701c869c8,48a41cdd-125e-42a7-8b24-1ef701c869ca,48a41cdd-125e-42a7-8b24-1ef701c869cc,48a41cdd-125e-42a7-8b24-1ef701c869e6,48a41cdd-125e-42a7-8b24-1ef701c869e8,48a41cdd-125e-42a7-8b24-1ef701c86a09,48a41cdd-125e-42a7-8b24-1ef701c86a0b,48a41cdd-125e-42a7-8b24-1ef701c86a0d,48a41cdd-125e-42a7-8b24-1ef701c86a11,48a41cdd-125e-42a7-8b24-1ef701c86a38,48a41cdd-125e-42a7-8b24-1ef701c86a3e,48a41cdd-125e-42a7-8b24-1ef701c86a43,48a41cdd-125e-42a7-8b24-1ef701c86a45,48a41cdd-125e-42a7-8b24-1ef701c86a4b,48a41cdd-125e-42a7-8b24-1ef701c86a4d,48a41cdd-125e-42a7-8b24-1ef701c86a53,48a41cdd-125e-42a7-8b24-1ef701c86a57,48a41cdd-125e-42a7-8b24-1ef701c86a64,48a41cdd-125e-42a7-8b24-1ef701c86a6a,48a41cdd-125e-42a7-8b24-1ef701c86a70,48a41cdd-125e-42a7-8b24-1ef701c86a73,48a41cdd-125e-42a7-8b24-1ef701c86a75,48a41cdd-125e-42a7-8b24-1ef701c86a7b,48a41cdd-125e-42a7-8b24-1ef701c86a7d,48a41cdd-125e-42a7-8b24-1ef701c86a88,48a41cdd-125e-42a7-8b24-1ef701c86a8a,48a41cdd-125e-42a7-8b24-1ef701c86aa7,48a41cdd-125e-42a7-8b24-1ef701c86aa9,48a41cdd-125e-42a7-8b24-1ef701c86ad2,48a41cdd-125e-42a7-8b24-1ef701c86ad4,48a41cdd-125e-42a7-8b24-1ef701c86af6,48a41cdd-125e-42a7-8b24-1ef701c86af8,48a41cdd-125e-42a7-8b24-1ef701c86afa,48a41cdd-125e-42a7-8b24-1ef701c86afc,48a41cdd-125e-42a7-8b24-1ef701c86b08,48a41cdd-125e-42a7-8b24-1ef701c86b0c,48a41cdd-125e-42a7-8b24-1ef701c86b0e,48a41cdd-125e-42a7-8b24-1ef701c86b1e,48a41cdd-125e-42a7-8b24-1ef701c86b36,48a41cdd-125e-42a7-8b24-1ef701c86b44,48a41cdd-125e-42a7-8b24-1ef701c86b62,48a41cdd-125e-42a7-8b24-1ef701c86b67,48a41cdd-125e-42a7-8b24-1ef701c86b6b,48a41cdd-125e-42a7-8b24-1ef701c86b7d,48a41cdd-125e-42a7-8b24-1ef701c86b82,48a41cdd-125e-42a7-8b24-1ef701c86b8b,48a41cdd-125e-42a7-8b24-1ef701c86ba4,48a41cdd-125e-42a7-8b24-1ef701c86ba6,48a41cdd-125e-42a7-8b24-1ef701c86bac,48a41cdd-125e-42a7-8b24-1ef701c86bae,48a41cdd-125e-42a7-8b24-1ef701c86bb9,48a41cdd-125e-42a7-8b24-1ef701c86bbe,48a41cdd-125e-42a7-8b24-1ef701c86bcb,48a41cdd-125e-42a7-8b24-1ef701c86bf1,48a41cdd-125e-42a7-8b24-1ef701c86bf5,48a41cdd-125e-42a7-8b24-1ef701c86c00,48a41cdd-125e-42a7-8b24-1ef701c86c04,48a41cdd-125e-42a7-8b24-1ef701c86c06,48a41cdd-125e-42a7-8b24-1ef701c86c11,48a41cdd-125e-42a7-8b24-1ef701c86c13,48a41cdd-125e-42a7-8b24-1ef701c86c15,48a41cdd-125e-42a7-8b24-1ef701c86c27,48a41cdd-125e-42a7-8b24-1ef701c86c35,48a41cdd-125e-42a7-8b24-1ef701c86c37,48a41cdd-125e-42a7-8b24-1ef701c86cd1,48a41cdd-125e-42a7-8b24-1ef701c86cff,48a41cdd-125e-42a7-8b24-1ef701c86d01,48a41cdd-125e-42a7-8b24-1ef701c86d15,48a41cdd-125e-42a7-8b24-1ef701c86d17,48a41cdd-125e-42a7-8b24-1ef701c86d19,48a41cdd-125e-42a7-8b24-1ef701c86d27,48a41cdd-125e-42a7-8b24-1ef701c86d3b,48a41cdd-125e-42a7-8b24-1ef701c86d41,48a41cdd-125e-42a7-8b24-1ef701c86d5f,48a41cdd-125e-42a7-8b24-1ef701c86d65,48a41cdd-125e-42a7-8b24-1ef701c86d69,48a41cdd-125e-42a7-8b24-1ef701c86d6b,48a41cdd-125e-42a7-8b24-1ef701c86d71,48a41cdd-125e-42a7-8b24-1ef701c86d75,48a41cdd-125e-42a7-8b24-1ef701c86d79,48a41cdd-125e-42a7-8b24-1ef701c86d7d,48a41cdd-125e-42a7-8b24-1ef701c86d81,48a41cdd-125e-42a7-8b24-1ef701c86d85,48a41cdd-125e-42a7-8b24-1ef701c86d8b,48a41cdd-125e-42a7-8b24-1ef701c86d96,48a41cdd-125e-42a7-8b24-1ef701c86d9d,48a41cdd-125e-42a7-8b24-1ef701c86d9f,48a41cdd-125e-42a7-8b24-1ef701c86dd3,48a41cdd-125e-42a7-8b24-1ef701c86de1,48a41cdd-125e-42a7-8b24-1ef701c86de3,48a41cdd-125e-42a7-8b24-1ef701c86df5,48a41cdd-125e-42a7-8b24-1ef701c86df7,48a41cdd-125e-42a7-8b24-1ef701c86dfd,48a41cdd-125e-42a7-8b24-1ef701c86e02,48a41cdd-125e-42a7-8b24-1ef701c86e06,48a41cdd-125e-42a7-8b24-1ef701c86e08,48a41cdd-125e-42a7-8b24-1ef701c86e0a,48a41cdd-125e-42a7-8b24-1ef701c86e2e,48a41cdd-125e-42a7-8b24-1ef701c86e32,48a41cdd-125e-42a7-8b24-1ef701c86e38,48a41cdd-125e-42a7-8b24-1ef701c86e46,48a41cdd-125e-42a7-8b24-1ef701c86e48,48a41cdd-125e-42a7-8b24-1ef701c86e4a"
,23,23 33 53,4,Duct Liners,,1,Duct,2,HVAC,3,liner,4,,4,
,23,23 34 16,4,Centrifugal HVAC Fans,,1,Fan,2,Centrifuge,3,,4,,4,
,23,23 36 13,4,Constant-Air-Volume Units,,1,Volume,1,Terminal,2,CAV,4,Constant,4,
,23,23 36 16,4,Variable-Air-Volume Units,,1,Volume,1,Terminal,2,VAV,4,Variable,4,
